start	1508446	8481125
start	4081458	1207684
start	6281359	1454144
start	8121426	369439
start	7417417	2313611
start	3883516	8170556
start	4520508	6574615
start	6282512	6712562
start	4246841	2136672
start	7088630	2611249
start	2617205	7351947
start	308554	2549246
start	4207970	5771466
start	5388022	4046046
start	62767	7647274
start	1657752	1366550
start	6978651	3962853
start	6136428	4184680
start	7142215	6553369
start	8380357	2648474
start	5496376	5130538
start	8712681	570565
start	8537532	2624167
start	114264	1835078
start	6117878	468419
start	3907595	781402
start	417324	2976036
start	4007397	3962736
start	5669421	4969447
start	1352394	3696740
start	8341375	8341408
start	4651891	6873627
start	6446724	2419591
start	2387829	2391830
start	146626	6595691
start	659695	659730
start	3815350	1852745
start	153528	1051023
start	8578775	8204122
start	256844	7819478
start	5647677	5859067
start	3302440	5351155
start	520326	498067
start	2653158	8555655
start	2264959	6824293
start	3983249	3210353
start	226359	226409
start	5747896	7662811
start	3955987	3742445
start	7003164	1186932
start	1123267	5069416
start	8162358	3848394
start	6600097	4993609
start	7180595	1566391
start	69700	133882
start	384779	4280241
start	5156321	481630
start	3011465	5628811
start	8435641	339562
start	2074693	2590935
start	2203312	8193500
start	2161697	592929
start	5923704	110173
start	1329105	4651386
start	5402656	5606239
start	1686198	6196698
start	1050322	1090653
start	594551	4475638
start	1787275	1544750
start	5896293	5789619
start	2522557	7183384
start	296013	8167112
start	3650905	1160283
start	8239737	1725764
start	6329759	7011487
start	6539932	2504864
start	3266729	4587977
start	1970021	423241
start	2223375	4402251
start	7845480	6209360
start	3440037	838511
start	8151111	1723658
start	7604134	201635
start	1164892	2030204
start	5800299	406246
start	4296883	2870389
start	4940707	2357443
start	2432696	305243
start	2432137	1769495
start	6142937	155060
start	6878281	3774060
start	2529651	5245913
start	8418073	2283662
start	268934	724592
start	1909762	4739327
start	7278764	7240989
start	3164393	4031299
start	6986715	2280984
start	7987714	5240215
start	1743805	1781139
start	6142455	1985189
start	3822454	1993131
start	1640466	2491579
start	1371670	1948641
start	2135068	1071207
start	3356459	6089069
start	4055557	1905082
start	182825	110528
start	298303	632117
start	3834577	4847992
start	7539501	1355494
start	3682036	1488765
start	3962397	1740902
start	2208908	8246144
start	1802762	8749538
start	3828376	965708
start	3192132	2334755
start	1605458	5547774
start	6778667	1538239
start	7966665	7455901
start	8709567	692932
start	4381123	1883893
start	825027	961631
start	7641640	1235108
start	1265214	1265718
start	3083694	1968989
start	161989	2032171
start	8484419	610417
start	2504351	3924134
start	5353498	4599028
start	4605344	2896849
start	2513180	3514675
start	146549	7744203
start	58010	8366187
start	6036600	1608558
start	2697733	3811218
start	8777498	3777391
start	3330745	4683274
start	14432	1667524
start	5148281	8152591
start	648403	6973487
start	357316	7017317
start	2305137	1001460
start	3981655	6573969
start	8287653	1232872
start	2376910	1371970
start	4792679	3254241
start	2637075	2111116
start	8463935	8480116
start	7255200	618249
start	4121235	8231578
start	3831100	412094
start	3596901	2825565
start	4688183	6119091
start	3631479	2905793
start	1507039	594085
start	2616383	7966387
start	8547755	2767074
start	298579	1713910
start	1802524	4823679
start	1457101	1345243
start	5095664	7276569
start	337144	8404090
start	1287713	2255340
start	3624104	4133856
start	210805	7722442
start	1275587	4804424
start	1672421	1787997
start	2472821	2026391
start	1017270	2757294
start	1185222	238899
start	7724880	2689733
start	671700	7509280
start	2532565	6756530
start	8760158	2154768
start	614285	621613
start	2727743	1295203
start	786685	5556614
start	7052877	2070618
start	199975	167114
start	2544063	3323100
start	1888541	5477871
start	1335722	828963
start	4437553	2223368
start	2268759	1232873
start	6454674	2135813
start	1945410	2599931
start	4743980	1799561
start	78836	1193529
start	1047057	4998517
start	8049204	7347102
start	3449267	6608949
start	2074010	8058066
start	576435	6687364
start	3450266	2897870
start	2504860	2725811
start	6445371	2663655
start	303241	4956428
start	7340132	4292936
start	2060392	590947
start	2456111	3107017
start	7730163	520314
start	707747	1524651
start	629182	1466026
start	1341567	1926248
start	4277887	2408993
start	3056169	1629501
start	507142	772618
start	6400713	2604255
start	4703534	725500
start	6243784	4222424
start	7998238	1894395
start	3367191	6366844
start	613984	8287585
start	6823873	7490476
start	6752425	2022750
start	6483566	5146430
start	5318906	6064790
start	322474	4456594
start	4334432	6142501
start	2463058	5594684
start	7438720	3453199
start	4513729	926796
start	2160387	1919611
start	5240475	7052301
start	1075754	7820561
start	297895	7500785
start	6390777	3135459
start	650201	4650436
start	3633071	469205
start	1896731	6615987
start	2398390	4995718
start	4818875	4832109
start	7250858	7030884
start	1969066	520911
start	6540599	5977924
start	4579282	3440005
start	2676813	611486
start	655634	232380
start	4661162	1234082
start	1414886	707747
start	2493512	2744482
start	1020206	4115774
start	6491141	4296411
start	7517596	6144680
start	317307	4246346
start	1523507	3346425
start	6344937	3742114
start	6443494	4965495
start	8017470	5685764
start	4276157	6839114
start	1765900	6879744
start	1319534	25274
start	5583444	6599989
start	4531750	6324784
start	2156040	5319332
start	8045182	1347807
start	976265	1494808
start	2725737	1019888
start	7039859	4672432
start	842724	3269467
start	4380279	1107355
start	2353009	498323
start	189252	6300182
start	754406	1629611
start	336776	5000401
start	13809	13879
start	690969	6197871
start	4325746	3374515
start	5171189	1930395
start	2603071	2616580
start	917813	5637537
start	5716307	6599787
start	608520	2338443
start	7868116	7501446
start	6641792	5817677
start	2647619	4278914
start	2010317	1366942
start	590289	1032196
start	862109	4348406
start	3366564	2551935
start	6812913	4657300
start	4687682	1885078
start	7679773	1082460
start	2977699	3946236
start	5885224	2073613
start	6157966	664425
start	610212	1794380
start	8531573	1360568
start	5217774	6243776
start	3571059	8040259
start	3239935	6109442
start	1120235	2534293
start	1777948	3340947
start	3924930	2803363
start	794561	3032458
start	8078913	5070529
start	266828	246811
start	4149052	4642613
start	8531591	7978601
start	5027413	6039005
start	3325628	5037778
start	1735332	8054219
start	7205088	4005244
start	2069405	6863267
start	1783585	1266703
start	7189870	6232987
start	2843993	3053593
start	239570	2665674
start	3412974	8325349
start	8164783	3947246
start	3852558	2787214
start	296004	3755562
start	2435489	2801906
start	1396183	1187504
start	586182	1060840
start	3795204	2563098
start	6689984	171741
start	7011572	5497647
start	7024693	8247563
start	5036077	386611
start	485816	5540916
start	451252	1917876
start	5565234	7300143
start	5575657	6338955
start	8124367	3336956
start	1769395	870979
start	3510405	8428504
start	5855332	747945
start	743171	3471284
start	3479477	580552
start	3330925	2877148
start	1797927	2033578
start	497632	609753
start	1095848	7225824
start	6099193	3666066
start	3344610	3118320
start	242658	1690021
start	888558	719832
start	2477692	4226958
start	2317303	1281117
start	4348400	7996578
start	8363669	8664501
start	8682634	525471
start	149723	1926920
start	3355330	2012574
start	6389372	6325041
start	358195	2733741
start	7963152	7295443
start	1557570	2184523
start	2626100	3848636
start	7797447	2512066
start	1993204	1286692
start	155012	6597740
start	6659706	4842209
start	4215079	2244242
start	8055676	655098
start	1598027	2174349
start	1643961	5478507
start	6002595	1003846
start	1469449	1788935
start	1837001	2436002
start	4675483	8622870
start	2547960	2590462
start	1584667	6846343
start	3960661	3792536
start	3799639	3278900
start	2073887	2766914
start	7912694	6431871
start	6039157	6043948
start	5424819	768505
start	8099236	2117697
start	260046	269035
start	223006	7845471
start	7052877	829170
start	8292110	491444
start	7729573	2495466
start	4418272	5357118
start	2690137	2673523
start	5397020	1833531
start	1010460	3676205
start	7295397	8618736
start	166920	6897861
start	7439195	1847538
start	3376482	6132199
start	637568	7233435
start	3471670	7356071
start	7487240	2552171
start	5894635	5181842
start	7507731	1546247
start	6745889	3353509
start	6404717	1284210
start	613654	4565728
start	2595797	232670
start	2722659	8266908
start	3784441	2265316
start	7070297	7350980
start	7383895	7433030
start	347228	307001
start	688349	7786993
start	140548	269035
start	951098	3112950
start	5110796	5111662
start	5632054	2099544
start	1374962	7499584
start	6622953	2463644
start	1450770	2747614
start	8137216	8082935
start	8115850	1967175
start	2503764	3934608
start	3426361	4430672
start	8759790	4289731
start	3053754	2093210
start	134420	641379
start	2733966	6409320
start	723260	6559552
start	2000395	2961601
start	3562117	3932594
start	1002374	4357094
start	7247199	4020324
start	5688027	4399903
start	5669485	1775528
start	1232842	1273459
start	1622382	4683300
start	7478249	6394250
start	1148088	1172283
start	1140166	8481969
start	1314287	1288364
start	8057045	3022248
start	3548765	6304242
start	1511193	1002318
start	2272912	6409780
start	1527788	8251652
start	1615322	7539467
start	2160362	8571109
start	6142196	6128198
start	173179	3163775
start	1869218	6052237
start	1320183	648478
start	1584779	3799773
start	3402471	3124017
start	2747965	2357482
start	3039928	2003540
