start	5890389	2936792
start	5758569	141283
start	4514529	1913556
start	56423	5714880
start	7257806	5013241
start	7208248	1261511
start	4250006	2693279
start	2888264	71836
start	5682080	3351519
start	8730238	6025619
start	2933967	1475546
start	244128	4028606
start	8162120	3491277
start	5847186	4364592
start	7257500	1292976
start	8454929	223978
start	1135102	655313
start	8029150	8163842
start	6704411	4642175
start	6644042	1038629
start	3147245	6982451
start	2642523	796207
start	2209627	7480879
start	3080580	239378
start	5698750	7136083
start	1640026	1161356
start	4373193	4908600
start	101736	202434
start	3936859	66216
start	3885188	1161298
start	6455859	7320666
start	3181556	466945
start	3953473	2324226
start	32350	7368732
start	1427842	2666782
start	8227224	1706132
start	2677237	1981202
start	2276480	7235399
start	192056	6696305
start	1319719	2238694
start	7653107	36383
start	414045	538495
start	1215370	288638
start	381176	21736
start	1031247	3173363
start	5821810	1437676
start	867805	6095066
start	157692	8682615
start	3885360	5441769
start	6087404	6110658
start	2229113	147677
start	682370	1038310
start	8775407	7193109
start	662550	1741541
start	3591605	829475
start	1716854	6270132
start	2625464	4025467
start	4881182	2933819
start	5135725	2854648
start	551691	878386
start	1236035	4325845
start	2023778	5389481
start	2580934	6428264
start	8047272	6553399
start	6571834	5395996
start	450142	1548162
start	60038	953286
start	84294	8129113
start	74347	5381267
start	4038177	1655661
start	3293541	2067582
start	1922461	35068
start	1580231	6396053
start	8048653	3232792
start	266444	8060866
start	6633779	4769506
start	1714364	8719297
start	338045	6912148
start	1919569	6595654
start	193004	5540916
start	1891753	3949359
start	34003	3574427
start	4737475	53016
start	8575638	4333867
start	790624	5298578
start	1139969	1206292
start	3245808	2625978
start	2982440	31682
start	30406	5476500
start	8147483	586635
start	1215438	8583308
start	6373075	2362218
start	5726984	5044780
start	3893666	6597752
start	7121438	770741
start	417694	1416729
start	1341754	2908815
start	542015	1142684
start	3283429	1264732
start	104937	1529136
start	2965827	25428
start	3380278	7276815
start	3078034	410185
start	1062031	7986174
start	831400	2405707
start	187819	1034276
start	4823799	8768113
start	2311247	1080717
start	3384785	595815
start	5614449	665117
start	5940106	3220760
start	3165409	1303688
start	1127138	2867270
start	929716	1732696
start	4699944	2666784
start	5015554	1282525
start	1171433	7179221
start	43597	1771104
start	918264	1623019
start	1322505	48515
start	21137	2799310
start	5526533	1054311
start	5691600	738747
start	268294	3072679
start	8581511	62194
start	304629	647986
start	2343369	7404318
start	296647	3525505
start	3129960	3949288
start	27786	3009497
start	4086338	682790
start	5210676	2884290
start	8751094	4537939
start	732543	1813567
start	6654807	748434
start	6785638	1956066
start	1264347	3285065
start	2110689	4300509
start	497398	1365340
start	235983	4757650
start	1236171	1040072
start	5210888	1071878
start	8463651	8397804
start	257001	1561864
start	3503123	5504634
start	6002611	5367342
start	336311	6269362
start	6791189	1038518
start	7004061	1033865
start	5981300	7280003
start	7795951	748466
start	211156	2248329
start	620187	5784520
start	6164872	1029168
start	605620	5618852
start	397170	4506953
start	1058964	6953142
start	2744408	200598
start	1863278	7895691
start	281051	1627886
start	664234	3228177
start	8172129	1235659
start	6844944	5126991
start	5437894	1523171
start	5676914	5753789
start	7051688	1919588
start	3947489	2682939
start	8006879	40245
start	7932244	151225
start	490228	5815737
start	931074	3350946
start	1014961	7262788
start	6498680	1743891
start	6010297	2109382
start	1089679	1927433
start	2590125	243472
start	3151702	3484248
start	26337	2772355
start	792953	3067435
start	1546561	6704168
start	5782956	5760834
start	74511	7256992
start	2654024	156789
start	2168431	2491
start	566474	7719080
start	5467950	39362
start	880899	8483883
start	347347	112506
start	2153208	62365
start	4032873	1344362
start	5363734	82944
start	3241147	4505662
start	1422098	2936849
start	44267	1318155
start	5921401	2448874
start	7059477	1335331
start	53048	91950
start	6030830	1090184
start	475916	2580315
start	2672016	6100830
start	2625622	3251893
start	8696513	3200812
start	7176815	7135110
start	7215850	5897015
start	1060120	7907510
start	5099204	664234
start	7229464	2780854
start	192961	229871
start	7358244	338071
start	192690	1031895
start	160394	6390468
start	4925506	6155808
start	3758968	6060497
start	6166094	123309
start	4521446	6229295
start	1472281	8057928
start	1220462	377471
start	7843893	6089864
start	300896	314432
start	1264034	1220193
start	4504432	634945
start	4848205	7478248
start	2987844	568607
start	1017498	486863
start	172350	5269635
start	36177	1169754
start	4930029	1328081
start	66019	453941
start	4052311	4503752
start	790300	8015789
start	5254403	172
start	4148105	239394
start	5449772	7037324
start	6544721	4535756
start	446497	1806876
start	5932875	5899368
start	7770935	5543969
start	3949271	672800
start	2636783	7182165
start	558903	5635859
start	306514	1738244
start	33847	2026329
start	6678579	6250183
start	1506555	6155805
start	6766860	7563022
start	1876811	829977
start	1134944	6529372
start	1142639	4324959
start	1083328	5685605
start	414887	2527028
start	497316	7899887
start	1549359	588825
start	6155463	1378166
start	167390	3745910
start	124186	8605287
start	316669	1737884
