start	7359773	1308324
start	890685	397379
start	4318151	5082126
start	5490228	6919952
start	5946431	5567756
start	2137804	633725
start	7977907	2245579
start	4252695	4132306
start	585362	5397147
start	604756	4460824
start	3368379	939931
start	5848973	7386163
start	3973490	594342
start	5358914	38157
start	1611465	8118013
start	476294	1482139
start	1236991	1067115
start	611121	112755
start	5590324	4491535
start	1169391	3755600
start	150051	387451
start	56512	6114275
start	5937192	3211934
start	6061994	8516208
start	5192055	53825
start	510434	1866504
start	3256008	348910
start	387768	1974643
start	1488756	5582280
start	3273263	6241102
start	230298	5644833
start	1061748	2039146
start	1632425	899581
start	1349130	188879
start	159956	66782
start	732629	7287802
start	671777	5385768
start	4004414	6712469
start	1238375	610103
start	2653474	5034800
start	3195079	1712375
start	5312276	7220420
start	146707	4545709
start	17044	7129133
start	3080578	34857
start	2163909	5999783
start	8008830	1009166
start	342493	350345
start	7065465	55861
start	2478293	1841622
start	1864866	2807009
start	2780854	285550
start	6394226	4827011
start	4804401	2324606
start	1056298	5949278
start	972580	6930816
start	8025598	1441007
start	2416256	5995645
start	6483716	183229
start	6525137	2448832
start	56359	1022734
start	7987027	538500
start	1558552	600704
start	7014784	7287327
