start	7359773	1308324
start	5161605	283109
start	476241	5788507
start	5490228	1690713
start	5946431	5567756
start	8522120	7899443
start	7977907	2245579
start	4252695	4132306
start	585362	5397147
start	604756	4460824
start	3368379	939931
start	5848973	7386163
start	3973490	594342
start	5358914	38157
start	1611465	8118013
start	476294	475202
start	1236991	1067115
start	611121	112755
start	3674444	8361202
start	1169391	3755600
start	8634322	3373708
start	56512	6114275
start	5937192	3211934
start	6061994	8516208
start	5192055	53825
start	510434	1866504
start	3256008	348910
start	387768	1974643
start	5376527	1823574
start	3273263	6241102
start	230298	8190268
start	1061748	2039146
start	5161673	1390767
start	1349130	188879
start	159956	66782
start	732629	7287802
start	7113268	1257417
start	4004414	3936871
start	1238375	610103
start	2653474	5034800
start	494763	129326
start	5312276	7220420
start	146707	4545709
start	17044	7129133
start	3080578	34857
start	2163909	1701215
start	8008830	1009166
start	5132221	2619373
start	7065465	55861
start	3601928	3273611
start	1864866	299742
start	2780854	285550
start	361377	515240
start	792164	1215427
start	1056298	5949278
start	972580	6930816
start	8025598	1441007
start	2416256	452015
start	8183680	493874
start	1734645	972722
start	61553	2395382
start	103773	3587383
start	1031917	5982421
start	3317861	3370932
start	484376	589399
start	5982810	3634748
start	8347364	77867
start	3713410	451658
start	5347647	5210048
start	5908755	8495640
start	1332141	5217875
start	63049	2025946
start	5428052	7243419
start	6515416	1897302
start	10120	161933
start	3778836	141539
start	8259322	112519
start	2734358	3374491
start	1650798	752096
start	1951647	4110241
start	1605991	744659
start	807804	5543986
start	7383048	6503491
start	6019292	431784
start	1291736	5756646
start	1574177	258327
start	2515214	7147388
start	4913457	7434401
start	494796	6557791
start	1547625	31565
start	7113562	495392
start	1305428	6708848
start	5598598	3256119
start	415044	4305080
start	5417119	2907643
start	7079039	112515
start	116111	983138
start	1651986	74617
start	3084122	1113885
start	7091986	946889
start	268294	6221745
start	3508017	608021
start	1094914	642729
start	189131	6048179
start	6761077	2281451
start	1973496	811822
start	302510	380893
start	5349512	7200425
