start	26073552	29723748
start	8913064	1276201
start	391606	341002
start	3293303	12998383
start	1493597	39704
start	9236022	16689335
start	32404078	46374076
start	19108726	19398182
start	20258920	23854166
start	15431775	29058793
start	1710874	2025693
start	964371	3879223
start	52550342	46262420
start	4355097	18745352
start	36898192	33048105
start	26518457	7020664
start	26472660	22987279
start	33171786	1246609
start	4509814	20588434
start	18282573	2096276
start	17364977	10975919
start	13001973	46992090
start	3113460	18156885
start	14398057	4699459
start	48432833	34804523
start	16736397	2208543
start	7556844	42278610
start	1227161	38279013
start	39067036	36679385
start	4973747	13079432
start	10221633	32291974
start	26108382	15641887
start	2466278	52628158
start	40426034	24959086
start	709092	37078266
start	33125328	20988359
start	30643836	20051821
start	30361654	6887211
start	649974	759757
start	9990859	32998943
start	31110320	33779932
start	39806678	50615560
start	37899636	4330734
start	40915329	17183659
start	27994486	46601464
start	43375407	7023977
start	23523873	1482119
start	47946416	11465822
start	21271871	23727696
start	21234548	8075115
start	6987427	9183159
start	43780543	1145604
start	3109315	4918820
start	35826605	40058746
start	32832155	1688149
start	19117837	24549726
start	744164	3854994
start	3959517	7585587
start	16861729	4461848
start	164913	25958413
start	51652180	9433536
start	41356943	17493225
start	13468802	20747654
start	1642148	1744446
start	35470622	15455703
start	4839651	8883197
start	19070501	44727512
start	13340494	35624269
start	2132145	17459169
start	33056990	10364804
start	40841993	38581239
start	46469347	46346828
start	383856	1714484
start	19982117	3938009
start	33736133	540461
start	2282663	30969271
start	51239955	43790210
start	31006351	38699939
start	9075563	31232502
start	11053399	17226634
start	7838151	51126118
start	7215616	14953938
start	45948094	49738135
start	17260266	886987
start	9810968	52728633
start	32145863	3788881
start	24705626	36906017
start	460529	17589566
start	35509932	39403548
start	7193337	7156744
start	15843338	2236785
start	23926332	3723143
start	4302282	2895820
start	45603977	645377
start	25275025	5672846
start	45919523	2385563
start	18546905	15240396
start	20731114	37000126
start	28989914	50952803
start	324072	26042232
start	10525408	12057004
start	1637874	47526269
start	463514	30575685
start	2750050	38077555
start	43187725	5210923
start	8110410	50898035
start	50340888	6579211
start	18667896	40196517
start	48360446	2849138
start	47087706	244614
start	39084456	1844828
start	14647552	11668605
start	35848374	1234936
start	13232174	4047681
start	3428883	2135855
