start	29055708	11132675
start	34734466	30606076
start	46711270	32810438
start	5542951	1126410
start	735031	36030625
start	33205	4094253
start	44702820	36444718
start	8588570	182606
start	33239935	8272051
start	11552954	14163539
start	9025133	11255780
start	42182988	7435668
start	2889441	38501029
start	44336297	40351698
start	37156768	43080078
start	7334709	25797855
start	50999329	5125078
start	7861055	19319794
start	49698019	5926942
start	29585752	19652892
start	52397249	8821991
start	14653379	31502582
start	1118792	27013680
start	8433266	3608240
start	3222473	38270215
start	10574078	22868825
start	5719485	4383948
start	49313840	16414942
start	35405027	7137175
start	32102984	42386375
start	8519346	12343572
start	4517280	44474034
start	5922704	26942364
start	45482027	49106892
start	9286942	4755118
start	5929542	23237837
start	34278162	4428167
start	33165888	12453154
start	3099761	5589105
start	12911672	7279434
start	33993457	447098
start	16653286	288633
start	14186428	873216
start	6323120	3864772
start	15155771	9958290
start	28363692	29847934
start	4766273	40369656
start	34330803	31965685
start	7351123	52809900
start	3656841	7156789
start	6064293	25361904
start	38986727	38014957
start	2368667	1708941
start	1023104	15822009
start	31767625	26574434
start	21437019	7766459
start	38022807	21521186
start	2617546	2792184
start	5649223	8706166
start	5141414	11053122
start	17637662	42769333
start	24921021	1722676
start	10456088	24222334
start	46427158	5052086
