start	600326	351605
start	5164687	2928322
start	3826873	497874
start	4961630	1555917
start	1580703	5331218
start	5242050	6922959
start	4342411	6567287
start	3097381	6965424
start	6489822	750690
start	1550563	3085392
start	899051	2478687
start	3162032	1264114
start	3062839	497937
start	7838446	2496962
start	2353635	5498707
start	2008725	882748
start	730430	1936946
start	6174670	1964979
start	4510918	6381785
start	1281149	220098
start	1328164	5921289
start	5874285	5309993
start	2171303	516005
start	1341120	3397825
start	1210793	327373
start	381405	6655473
start	384467	168826
start	3674436	2454030
start	3238076	5287224
start	3787886	3945395
start	7790783	1426657
start	2103225	121073
start	3172068	7380103
start	5739168	4496598
start	871262	544673
start	718044	1032752
start	2546079	5773649
start	207522	7357937
start	888122	8223329
start	8426892	6913072
start	55959	54059
start	5296118	2096738
start	746095	2082443
start	1419647	6316222
start	2932905	4430601
start	174061	6033542
start	3515539	4652884
start	6813386	7597111
start	2230634	3755297
start	1532973	6918153
start	1643635	4960063
start	5280356	5917693
start	897478	6581884
start	1853664	2236617
start	4294753	382825
start	405484	1918732
start	499475	500393
start	456441	424820
start	2757729	6659429
start	8541583	1403422
start	1181502	1661585
start	7514607	8352945
start	3410014	738651
start	643116	204811
start	3097512	1973621
start	6259860	2935434
start	6941667	41913
start	7043595	4199467
start	4967993	4362367
start	3541849	3366988
start	838402	153982
start	4144108	1309732
start	4908926	1159187
start	3644566	3098879
start	497870	5923170
start	6949466	7217724
start	671970	241128
start	699612	7100164
start	6042619	2211438
start	3209437	2556641
start	79165	7531069
start	15445	642017
start	596795	3013956
start	5412071	1912121
start	1065079	601000
start	3325758	6729276
start	2747325	399641
start	7623359	6032655
start	1587612	4433075
start	7071339	782451
start	5147018	6345788
start	2700752	1526397
start	6765936	5845496
start	5112534	537749
start	3366916	2144401
start	2551940	2328381
start	552941	8476433
start	2104547	4894726
start	3267586	5394362
start	8014187	2511823
start	327367	6582737
start	1012131	905404
start	1170607	6383705
start	5799637	6484967
start	5328401	8754437
start	6664085	253916
start	1169589	1170611
start	5262330	1350185
start	736467	196741
start	1848952	4566017
start	5214086	2273064
start	7235415	282851
start	2234962	3793587
start	1402642	2573220
start	2515124	7819709
start	686019	1958867
start	4411473	4198325
start	452408	909187
start	6632861	60415
start	7081394	446400
start	2812285	6958740
start	1032756	120471
start	530486	594124
start	3905402	840063
start	410083	2313895
start	4664848	8039608
start	6559367	1738729
start	339305	2973557
start	408001	1500279
start	4373813	2523039
start	5443980	5801872
start	2981003	94463
start	1175617	2170794
start	917514	126993
start	5711254	7172863
start	5141375	244482
start	1760352	7860405
start	3750035	3493965
start	2102781	285671
start	1190678	6499861
start	1866702	1272503
start	712384	656478
start	35506	1833746
start	4322504	5876169
start	3313079	3790922
start	2953979	405188
start	3891655	5899632
start	4704639	7632263
start	1134848	5359487
start	3640992	6163001
start	2147664	95262
start	3946852	6410758
start	713124	4877152
start	88381	4083149
start	3591624	3668845
