start	2565729	6894653
start	3303909	6978516
start	1958415	3075363
start	3588173	888390
start	868378	2696370
start	20602	7936260
start	654679	8145008
start	5682080	185006
start	8230734	2298472
start	1497513	5823956
start	423063	609253
start	9566	453786
start	1292976	7375396
start	4355980	6946687
start	6678400	116127
start	2129284	81767
start	3605738	7828
start	2840152	5863053
start	71836	77844
start	8088597	3248841
start	5290079	6615544
start	8187598	5902227
start	5898581	6098556
start	1182402	4540723
start	4968142	83535
start	8037236	5956751
start	1502829	3886725
start	7004988	681037
start	7368738	641465
start	589595	5509318
start	85457	675620
start	4584422	1422140
start	7733359	8203109
start	54721	1501229
start	8681733	8432509
start	1657301	445108
start	532756	4585346
start	8656167	6561382
start	689176	3043397
start	874299	7632106
start	1199955	5714897
start	2450865	3906945
start	4388039	254946
start	5611814	5827719
start	6270132	34857
start	2590102	6412813
start	1499453	7592571
start	90207	8280980
start	652918	421562
start	2887321	449662
start	17103	5878361
start	8184754	2249795
start	444374	1151417
start	201018	2342492
start	814692	7320266
start	635521	1338276
start	484087	756759
start	588904	127632
start	1415011	3146398
start	998403	3423698
start	8306193	424561
start	569674	2603398
start	3184564	718620
start	5851067	2823361
start	3587550	3587581
start	300905	5431286
start	230338	2407330
start	2527012	7732431
start	236469	169254
start	5837603	8386392
start	419420	4614108
start	3843366	3427037
start	294896	8140303
start	6685207	7451536
start	7637699	6835082
start	5408857	156275
start	3048742	8031061
start	6188424	1961090
start	8688262	7717936
start	6979300	2445858
start	369154	6233481
start	10774	6225933
start	4438856	3864208
start	1203774	770529
start	78094	913815
start	4762470	61935
start	1155264	410831
start	7193500	17120
start	3622403	32786
start	7993482	7105004
start	1528895	5501268
start	7417886	4681253
start	5983177	732608
start	6166525	7257002
start	4310692	308019
start	2004445	2040773
start	44448	5371579
start	275539	585976
start	5207589	8161043
start	2774108	4761847
start	7578882	1048576
start	255406	227415
start	3721135	687890
start	3774465	191740
start	8703302	3951821
start	104665	6722954
start	4220741	7279985
start	2347282	1865057
start	6033903	306779
start	2806429	2885881
start	5718043	16513
start	5684312	7830563
start	8488362	5661926
start	966475	1384675
start	7434490	1424992
start	5717686	4968804
start	7117571	903670
start	1149245	1195341
start	875065	8107042
start	7004061	5303599
start	889143	366644
start	2108961	5602282
start	6021034	3244026
start	5712987	2424517
start	1087759	8752529
start	204742	59364
start	269370	2625925
start	192467	91616
start	186919	5024735
start	195558	5572344
start	4378638	1318108
start	3849546	3849539
start	2500922	299666
start	1763474	2740241
start	763123	623022
start	540088	2324988
start	8033437	1156186
start	2838961	678184
start	2673742	2661821
start	1314248	2590001
start	4030537	7233238
start	2597867	5844438
start	668207	306604
start	5025425	4249422
start	469990	471198
start	1146421	120931
start	2111674	953606
start	195522	189398
start	6638336	7815315
start	4240730	7223159
start	7314032	6042563
start	29161	5850460
start	7599549	3416606
start	692040	66079
start	5205468	5582308
start	40635	8583781
start	305206	6403684
start	800699	1155982
start	1253267	5421630
start	1024596	7434153
start	6100830	5713436
start	6381566	8442294
start	1511224	4506337
start	438251	5143297
start	432203	8143968
start	296855	1559730
start	159331	8335
start	8017260	6310405
start	7002414	6550378
start	4603563	365667
start	7792534	6451356
start	8077597	4636636
start	4197249	1937013
start	186363	218480
start	6018793	2596010
start	1541556	7514947
start	2424583	8657114
start	501848	5635191
start	2653480	1020531
start	5873564	5950139
start	453841	19769
start	4159833	6371602
start	1546702	1149240
start	8727634	5407479
start	6447386	202111
start	1432641	850183
start	3007757	18519
start	1738767	1958432
start	6062011	80461
start	2453347	480677
start	2720669	543325
start	8351345	33995
start	363536	302317
start	7355626	3988148
start	104329	22777
start	2573202	3179131
start	248020	606472
start	8411643	130696
start	872744	1640032
start	669884	5164558
start	3948122	327776
start	582428	5505930
start	7186014	2866691
start	5524663	8415514
start	5425406	2747669
start	2701434	698928
start	18315	5720553
start	3132237	1458117
start	5028035	27458
start	8115242	765922
start	600140	1101691
start	2753265	3765752
start	6363257	6034541
start	8702696	2263834
start	3468105	902855
start	15050	847080
start	7612434	200958
start	776556	16538
start	52764	54988
start	1810932	779680
start	3394384	3703846
start	5328362	5728164
start	4500259	8088476
start	192912	442867
start	489799	255584
start	7417180	789071
start	8329287	2623787
start	7993140	1670362
start	6484966	7790894
start	4735310	168952
start	2441338	3272758
start	104815	4316268
start	1961066	296966
start	5850495	188971
start	1913561	7571259
start	7143394	6701958
start	506823	7239102
start	1961205	2858983
start	2549445	1322554
start	5942464	1604593
start	7200772	824144
start	32904	8277042
start	4513885	3178956
start	5665458	252435
start	398061	592417
start	4742940	1837532
start	944048	149013
start	210657	1864708
start	1020186	903670
start	722794	1251138
start	8173315	1743877
start	7866590	7651564
start	2388437	3948087
start	284110	836231
start	2157196	5154983
start	5929305	1038324
start	169655	446059
start	71946	790217
start	3025185	5702235
start	3989601	8666324
start	790207	4958249
